column_id,asset_id,table_name,table_type,column_name,datatype,precision,scale,repository_name,folder_name,source_file
COL_a46a50ca622f438c,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,PAR_ACCOUNT_DESC,nvarchar2,240,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_b21ea78a74daed14,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL1_NUM,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_fb5ff8b5af90b20e,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL1_DESC,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_dc3b0ff28b8d3c61,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL2_NUM,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_a9374f2697af0236,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL2_DESC,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_f19a7daaa1c24e8b,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL3_NUM,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_b3315da0f4d1a6cc,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL3_DESC,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_0edd2ee1a70378b4,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL4_NUM,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_cbed247d976ccebc,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL4_DESC,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_d17581a520d7a43b,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL5_NUM,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_1092b3eb3b12d22f,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL5_DESC,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_60208539467760b8,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL6_NUM,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_ae58fc580afb9fdd,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL6_DESC,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_572833d21b9bf012,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL7_NUM,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_4e10674f0a52d34b,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL7_DESC,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_aa6dd410787c94b2,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL8_NUM,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_0ca4238d139d7fc8,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL8_DESC,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_e38bcecfe39f47c0,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL9_NUM,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_138deb48fd09ed16,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL9_DESC,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_5190ab52b764a613,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL10_NUM,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_1a93de531b40941c,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL10_DESC,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_6f9928ee2563241b,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL11_NUM,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_5330c24b0f96e2dd,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL11_DESC,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_a5d650bc6473cf73,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL12_NUM,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_b98787e6c0bb2a21,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL12_DESC,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_591ba7cb452722ce,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL13_NUM,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_f7300983a81b73aa,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL13_DESC,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_d0a9a96a0d247565,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL14_NUM,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_6e0d86891af94c18,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL14_DESC,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_bbd6b3b7dc846803,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL15_NUM,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_f77139f91781185c,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL15_DESC,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_cd51b0afdfb1133b,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL16_NUM,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_447381bcd2f6294a,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ACCOUNT_LEVEL16_DESC,nvarchar2,4000,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_99d7c1d0f612f6ea,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,W_INSERT_DT,date,19,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_0df61e434f3feb0b,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,W_UPDATE_DT,date,19,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_34ffd97f0f00f3a5,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,DELETE_FLG,nvarchar2,1,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_d95c27b6a64f1fbf,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,DATASOURCE_NUM_ID,number,15,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_a4ab16998ab21cff,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,INTEGRATION_ID,nvarchar2,80,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_5da68ce1c375c8b1,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,ETL_PROC_WID,number,15,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_a4418d72f7cffd31,AST_def41e176f35e112,WC_ACCOUNT_DH,SOURCE,X_CUSTOM,nvarchar2,10,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_dfa391068e95ca86,AST_855092e4de4d3b16,WC_PBCS_ACTUALS_P_FS,SOURCE,SCENARIO,nvarchar2,30,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_df0bdc2ec48d281c,AST_855092e4de4d3b16,WC_PBCS_ACTUALS_P_FS,SOURCE,YEAR,nvarchar2,30,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_ffa3b66ba55e645c,AST_855092e4de4d3b16,WC_PBCS_ACTUALS_P_FS,SOURCE,PERIOD,nvarchar2,30,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_db3b244a45ffdd0d,AST_855092e4de4d3b16,WC_PBCS_ACTUALS_P_FS,SOURCE,LEGAL_ENTITY,nvarchar2,30,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_c4d088bfda24ec88,AST_855092e4de4d3b16,WC_PBCS_ACTUALS_P_FS,SOURCE,PERFORMANCE_UNIT,nvarchar2,30,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_e519a79aedd38a63,AST_855092e4de4d3b16,WC_PBCS_ACTUALS_P_FS,SOURCE,CURRENCY,nvarchar2,30,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_4889d51957f1b6b4,AST_855092e4de4d3b16,WC_PBCS_ACTUALS_P_FS,SOURCE,ACCOUNT,nvarchar2,30,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_14296395b7d4c9ca,AST_855092e4de4d3b16,WC_PBCS_ACTUALS_P_FS,SOURCE,PROJECT,nvarchar2,30,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_b7eed500f4d28bb3,AST_855092e4de4d3b16,WC_PBCS_ACTUALS_P_FS,SOURCE,AUDITTRAIL,nvarchar2,30,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_cc314c2798a173d4,AST_855092e4de4d3b16,WC_PBCS_ACTUALS_P_FS,SOURCE,AMOUNT,nvarchar2,30,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_cb643f3d959a2907,AST_5426a47cca4040ba,WC_PBCS_BUDGET_ACTUALS_FS,TARGET,SCENARIO,nvarchar2,30,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_85ea8a709c7c5ff6,AST_5426a47cca4040ba,WC_PBCS_BUDGET_ACTUALS_FS,TARGET,PERIOD,nvarchar2,147,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_029061c00cdd0d6a,AST_5426a47cca4040ba,WC_PBCS_BUDGET_ACTUALS_FS,TARGET,LEGAL_ENTITY,nvarchar2,30,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_efe47647e418d4d3,AST_5426a47cca4040ba,WC_PBCS_BUDGET_ACTUALS_FS,TARGET,PERFORMANCE_UNIT,nvarchar2,108,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_ebd74f131e35acc4,AST_5426a47cca4040ba,WC_PBCS_BUDGET_ACTUALS_FS,TARGET,CURRENCY,nvarchar2,30,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_ff7f872196027d0c,AST_5426a47cca4040ba,WC_PBCS_BUDGET_ACTUALS_FS,TARGET,ACCOUNT,nvarchar2,108,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_7dc7c158134553d5,AST_5426a47cca4040ba,WC_PBCS_BUDGET_ACTUALS_FS,TARGET,AUDITTRAIL,nvarchar2,30,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_9949683d282af24e,AST_5426a47cca4040ba,WC_PBCS_BUDGET_ACTUALS_FS,TARGET,AMOUNT,number,15,0,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_WC_PBCS_BUDGET_ACTUALS_FS.XML
COL_d59fb2ce0e7a6d3d,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,ProjectNumber,varchar,100,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_7e02aa7deb8c0e22,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,manuallyescalatepar_flg,varchar,10,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_71ceec5b567909ca,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,requiredinmonth_flg,varchar,10,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_2e07b25fcdc2c97d,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,submittedbyupn,varchar,150,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_785cc5dd83733468,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,submitteddate,datetime,23,3,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_77e652fd66e3749c,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,forecastrevisionname,varchar,30,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_79ce3790898072bf,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,pmcomment,varchar,1000,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_e402c28fdc1bf042,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,dpecomment,varchar,1000,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_9680d5fdf0410b8f,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,parcomment,varchar,1000,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_ee21aaa7fb233efa,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,dpeprojectrating,varchar,50,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_606ef079c1f78560,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,dpeprojectrating1,varchar,50,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_e6e21a82ba10dc0b,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,dpeprojectrating2,varchar,50,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_ddc15db966fdf032,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,dpeprojectrating3,varchar,50,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_e242c803d7aaabb6,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,previoussubmitdate1,datetime,23,3,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_4eed92e5fc1ba531,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,previoussubmitdate2,datetime,23,3,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_41628d6996c42528,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,previoussubmitdate3,datetime,23,3,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_7567157bcdf45a7a,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,commercial_rating,varchar,100,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_0215c6bef9033850,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,commercial_comment,varchar,750,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_a36e9fa229031d17,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,commercial_actions,int,10,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_da235648cc058952,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,commercial_prev1_sub_dt,varchar,50,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_5eff4179901d1e00,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,commercial_prev1_rating,varchar,100,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_7883a4f584bb67d2,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,commercial_prev2_sub_dt,varchar,50,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_010ee7551759401c,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,commercial_prev2_rating,varchar,100,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_94bc72f9de327ed9,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,commercial_prev3_sub_dt,varchar,50,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_53af98eb029b5081,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,commercial_prev3_rating,varchar,100,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_2c0e2f5308aef5e7,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,commstake_rating,varchar,100,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_c9072ae9cf111479,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,commstake_comment,varchar,750,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_eb58d27a25520bb9,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,commstake_actions,int,10,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_adfb48d3cd9a61a2,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,commstake_prev1_sub_dt,varchar,50,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_4693ed0b69dd8c01,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,commstake_prev1_rating,varchar,100,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_f70c7f77854fac4a,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,commstake_prev2_sub_dt,varchar,50,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_e483b71349f2a8bb,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,commstake_prev2_rating,varchar,100,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_d5c43cb55bc0bfc2,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,commstake_prev3_sub_dt,varchar,50,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_dece32e0ad882536,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,commstake_prev3_rating,varchar,100,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_248c22e6bc31cf1e,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,field_rating,varchar,100,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_76c28ad992425461,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,field_comment,varchar,750,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_2b533108a170225f,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,field_actions,int,10,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_6a42d17c6ba13e32,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,field_prev1_sub_dt,varchar,50,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_7c5cc29233ccbb57,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,field_prev1_rating,varchar,100,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_70efe2946f90ae48,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,field_prev2_sub_dt,varchar,50,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_2562126a8d3b7daf,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,field_prev2_rating,varchar,100,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_5efca9d64521e161,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,field_prev3_sub_dt,varchar,50,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
COL_661422ca8a6be3c5,AST_97e9c0506a23c500,ProjectReview_Submitted,SOURCE,field_prev3_rating,varchar,100,0,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML
